RSL,Age,Age_er_average,RSL_er_average,RSL_er_max,RSL_er_min,Age_er_max,Age_er_min,SiteName,Region,RegionSite,Longitude,Latitude
-1,1.354,0.02025,0.06,0.06,0.06,0.016,0.0245,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.04,1.322,0.01775,0.06,0.06,0.06,0.021,0.0145,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.08,1.287,0.01975,0.06,0.06,0.06,0.015,0.0245,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.12,1.219,0.0395,0.06,0.06,0.06,0.0265,0.0525,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.16,1.155,0.04375,0.06,0.06,0.06,0.0435,0.044,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.2,1.082,0.04025,0.06,0.06,0.06,0.0375,0.043,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.24,1.002,0.0505,0.06,0.06,0.06,0.045,0.056,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.28,0.941,0.0515,0.06,0.06,0.06,0.056,0.047,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.31,0.895,0.049,0.06,0.06,0.06,0.059,0.039,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.33,0.86,0.04475,0.06,0.06,0.06,0.054,0.0355,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.35,0.818,0.045,0.06,0.06,0.06,0.045,0.045,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.37,0.789,0.04475,0.06,0.06,0.06,0.041,0.0485,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.39,0.763,0.04375,0.06,0.06,0.06,0.042,0.0455,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.42,0.725,0.04125,0.06,0.06,0.06,0.0465,0.036,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.46,0.672,0.03675,0.06,0.06,0.06,0.0515,0.022,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.5,0.623,0.01525,0.06,0.06,0.06,0.0115,0.019,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.54,0.604,0.0185,0.06,0.06,0.06,0.0135,0.0235,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.58,0.586,0.02625,0.06,0.06,0.06,0.0175,0.035,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.62,0.568,0.03225,0.06,0.06,0.06,0.0175,0.047,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.66,0.505,0.06475,0.06,0.06,0.06,0.0275,0.102,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.7,0.434,0.07525,0.06,0.06,0.06,0.05,0.1005,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.73,0.381,0.0785,0.06,0.06,0.06,0.0675,0.0895,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.75,0.346,0.0795,0.06,0.06,0.06,0.078,0.081,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.77,0.312,0.07975,0.06,0.06,0.06,0.0875,0.072,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.79,0.278,0.0785,0.06,0.06,0.06,0.095,0.062,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.82,0.229,0.0745,0.06,0.06,0.06,0.1005,0.0485,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.86,0.153,0.0555,0.06,0.06,0.06,0.0805,0.0305,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.9,0.1,0.03725,0.06,0.06,0.06,0.0425,0.032,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.94,0.073,0.0355,0.06,0.06,0.06,0.04,0.031,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-1.98,0.046,0.033,0.06,0.06,0.06,0.0385,0.0275,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.02,0.015,0.0275,0.06,0.06,0.06,0.0305,0.0245,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.06,-0.05,0.041,0.06,0.06,0.06,0.031,0.051,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.1,-0.112,0.0425,0.06,0.06,0.06,0.0435,0.0415,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.12,-0.143,0.044,0.06,0.06,0.06,0.0485,0.0395,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.14,-0.174,0.046,0.06,0.06,0.06,0.0495,0.0425,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.16,-0.211,0.04025,0.06,0.06,0.06,0.0355,0.045,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.18,-0.27,0.02625,0.06,0.06,0.06,0.0255,0.027,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.2,-0.333,0.035,0.06,0.06,0.06,0.029,0.041,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.24,-0.525,0.065,0.06,0.06,0.06,0.059,0.071,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.28,-0.661,0.04775,0.06,0.06,0.06,0.0335,0.062,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.32,-0.731,0.03625,0.06,0.06,0.06,0.0415,0.031,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.36,-0.8,0.06525,0.06,0.06,0.06,0.0205,0.11,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-2.4,-1.003,0.15875,0.06,0.06,0.06,0.0755,0.242,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
0.03,2,0.00175,0.11,0.11,0.11,0.0015,0.002,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
0,1.996,0.00175,0.13,0.13,0.13,0.0015,0.002,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
0,1.994,0.002,0.1,0.1,0.1,0.001,0.003,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.06,1.993,0.00225,0.11,0.11,0.11,0.0015,0.003,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.07,1.99,0.00275,0.11,0.11,0.11,0.0025,0.003,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.09,1.989,0.003,0.1,0.1,0.1,0.003,0.003,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.1,1.986,0.00275,0.09,0.09,0.09,0.003,0.0025,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.17,1.984,0.00225,0.14,0.14,0.14,0.003,0.0015,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.15,1.981,0.00175,0.11,0.11,0.11,0.0025,0.001,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.18,1.978,0.001,0.11,0.11,0.11,0.001,0.001,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.13,1.977,0.0015,0.1,0.1,0.1,0.001,0.002,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.19,1.974,0.002,0.09,0.09,0.09,5e-4,0.0035,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.22,1.973,0.003,0.11,0.11,0.11,0.001,0.005,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.21,1.972,0.00375,0.1,0.1,0.1,0.0015,0.006,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.23,1.97,0.00425,0.09,0.09,0.09,0.0015,0.007,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.22,1.967,0.00375,0.09,0.09,0.09,0.001,0.0065,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.24,1.962,0.00375,0.09,0.09,0.09,0.0025,0.005,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.28,1.956,0.005,0.14,0.14,0.14,0.004,0.006,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.3,1.947,0.00475,0.15,0.15,0.15,0.0045,0.005,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.29,1.941,0.00425,0.14,0.14,0.14,0.004,0.0045,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.29,1.938,0.003,0.21,0.21,0.21,0.001,0.005,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.37,1.93,0.00425,0.13,0.13,0.13,0.002,0.0065,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.32,1.926,0.00625,0.13,0.13,0.13,0.001,0.0115,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.41,1.924,0.007,0.15,0.15,0.15,0.001,0.013,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.41,1.923,0.00725,0.14,0.14,0.14,0.001,0.0135,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.56,1.912,0.0075,0.08,0.08,0.08,0.005,0.01,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.52,1.905,0.0075,0.11,0.11,0.11,0.007,0.008,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.38,1.896,0.00525,0.14,0.14,0.14,0.004,0.0065,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.4,1.89,0.00425,0.14,0.14,0.14,0.0025,0.006,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.46,1.883,0.004,0.13,0.13,0.13,0.003,0.005,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.44,1.878,0.00425,0.13,0.13,0.13,0.004,0.0045,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.54,1.875,0.003,0.16,0.16,0.16,0.002,0.004,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.53,1.869,0.00325,0.15,0.15,0.15,0.002,0.0045,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.51,1.863,0.004,0.15,0.15,0.15,0.004,0.004,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.62,1.859,0.00375,0.12,0.12,0.12,0.0045,0.003,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.63,1.843,0.015,0.11,0.11,0.11,0.0075,0.0225,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.66,1.759,0.0225,0.11,0.11,0.11,0.0445,5e-4,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.58,1.75,0.0255,0.12,0.12,0.12,0.0455,0.0055,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.79,1.741,0.02475,0.09,0.09,0.09,0.0465,0.003,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.75,1.729,0.02425,0.13,0.13,0.13,0.0375,0.011,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.79,1.724,0.016,0.11,0.11,0.11,0.0175,0.0145,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.89,1.708,0.01125,0.09,0.09,0.09,0.007,0.0155,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.9,1.68,0.011,0.11,0.11,0.11,0.0145,0.0075,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.89,1.661,0.006,0.13,0.13,0.13,0.006,0.006,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.89,1.647,0.00725,0.16,0.16,0.16,0.0065,0.008,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.96,1.622,0.0135,0.09,0.09,0.09,0.0085,0.0185,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.97,1.604,0.015,0.09,0.09,0.09,0.0145,0.0155,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-0.97,1.587,0.015,0.11,0.11,0.11,0.0185,0.0115,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.1,1.538,0.01875,0.13,0.13,0.13,0.016,0.0215,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.14,1.525,0.02,0.1,0.1,0.1,0.018,0.022,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.1,1.506,0.02075,0.13,0.13,0.13,0.022,0.0195,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.38,1.32,0.02375,0.15,0.15,0.15,0.025,0.0225,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.48,1.312,0.023,0.09,0.09,0.09,0.026,0.02,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.49,1.285,0.01975,0.12,0.12,0.12,0.024,0.0155,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.43,1.265,0.0105,0.12,0.12,0.12,0.0055,0.0155,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.37,1.248,0.01325,0.19,0.19,0.19,0.0085,0.018,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.49,1.227,0.015,0.1,0.1,0.1,0.015,0.015,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.32,1.205,0.0145,0.17,0.17,0.17,0.0165,0.0125,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.33,1.187,0.01325,0.24,0.24,0.24,0.01,0.0165,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.32,1.167,0.018,0.15,0.15,0.15,0.0115,0.0245,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.53,1.142,0.02325,0.16,0.16,0.16,0.0195,0.027,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.56,1.118,0.0245,0.17,0.17,0.17,0.025,0.024,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.44,1.101,0.02325,0.27,0.27,0.27,0.027,0.0195,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.59,1.051,0.0185,0.1,0.1,0.1,0.0255,0.0115,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.56,1.033,0.01875,0.15,0.15,0.15,0.0205,0.017,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.7,1.021,0.0175,0.1,0.1,0.1,0.019,0.016,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.7,1.003,0.01525,0.1,0.1,0.1,0.018,0.0125,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.65,0.991,0.01425,0.24,0.24,0.24,0.016,0.0125,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.65,0.977,0.012,0.19,0.19,0.19,0.008,0.016,Southern New Jersey - CMC,New Jersey,"Cape May Courthouse,
 New Jersey",-74.812,39.086
-1.16,1.449,0.01,0.13,0.13,0.13,0.017,0.003,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.18,1.431,0.01975,0.11,0.11,0.11,0.0145,0.025,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.32,1.309,0.0365,0.17,0.17,0.17,0.025,0.048,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.42,1.268,0.04425,0.14,0.14,0.14,0.034,0.0545,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.53,1.166,0.053,0.12,0.12,0.12,0.0565,0.0495,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.67,1.009,0.02275,0.15,0.15,0.15,0.0325,0.013,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.63,0.997,0.01725,0.15,0.15,0.15,0.024,0.0105,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.71,0.971,0.01875,0.15,0.15,0.15,0.0165,0.021,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.76,0.954,0.01825,0.13,0.13,0.13,0.011,0.0255,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.81,0.914,0.02275,0.12,0.12,0.12,0.0195,0.026,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.79,0.89,0.02325,0.17,0.17,0.17,0.014,0.0325,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.75,0.873,0.0205,0.13,0.13,0.13,0.0085,0.0325,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.89,0.844,0.02375,0.15,0.15,0.15,0.019,0.0285,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.86,0.818,0.02425,0.12,0.12,0.12,0.0245,0.024,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.89,0.802,0.0245,0.17,0.17,0.17,0.0255,0.0235,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-1.94,0.785,0.022,0.13,0.13,0.13,0.023,0.021,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.05,0.774,0.018,0.13,0.13,0.13,0.0145,0.0215,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2,0.761,0.01325,0.13,0.13,0.13,0.0065,0.02,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.02,0.734,0.01475,0.18,0.18,0.18,0.014,0.0155,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2,0.721,0.0145,0.16,0.16,0.16,0.014,0.015,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.04,0.71,0.014,0.13,0.13,0.13,0.013,0.015,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.07,0.7,0.01225,0.12,0.12,0.12,0.0115,0.013,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.1,0.676,0.0095,0.11,0.11,0.11,0.0145,0.0045,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.12,0.664,0.0085,0.11,0.11,0.11,0.0095,0.0075,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.14,0.631,0.016,0.1,0.1,0.1,0.013,0.019,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.19,0.589,0.01375,0.11,0.11,0.11,0.0215,0.006,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.22,0.577,0.01,0.12,0.12,0.12,0.014,0.006,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.22,0.573,0.0095,0.13,0.13,0.13,0.0095,0.0095,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.23,0.569,0.01125,0.12,0.12,0.12,0.009,0.0135,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.33,0.563,0.0135,0.12,0.12,0.12,0.0075,0.0195,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.38,0.556,0.0165,0.14,0.14,0.14,0.0075,0.0255,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.36,0.554,0.01775,0.11,0.11,0.11,0.0075,0.028,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.44,0.549,0.0195,0.12,0.12,0.12,0.006,0.033,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.49,0.547,0.02025,0.13,0.13,0.13,0.004,0.0365,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.45,0.531,0.0195,0.1,0.1,0.1,0.0065,0.0325,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.47,0.509,0.02025,0.13,0.13,0.13,0.0145,0.026,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.5,0.488,0.02,0.09,0.09,0.09,0.021,0.019,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.52,0.467,0.018,0.1,0.1,0.1,0.025,0.011,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.57,0.459,0.017,0.11,0.11,0.11,0.0255,0.0085,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.58,0.451,0.01525,0.16,0.16,0.16,0.0245,0.006,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.66,0.443,0.01425,0.12,0.12,0.12,0.021,0.0075,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.44,0.425,0.015,0.12,0.12,0.12,0.0145,0.0155,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.53,0.412,0.015,0.12,0.12,0.12,0.0135,0.0165,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.48,0.407,0.016,0.11,0.11,0.11,0.0145,0.0175,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.61,0.394,0.018,0.17,0.17,0.17,0.015,0.021,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.73,0.337,0.019,0.14,0.14,0.14,0.018,0.02,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-2.81,0.305,0.02075,0.16,0.16,0.16,0.0235,0.018,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.07,0.134,0.02275,0.15,0.15,0.15,0.03,0.0155,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.42,0.059,0.04025,0.07,0.07,0.07,0.024,0.0565,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.46,0.004,0.051,0.08,0.08,0.08,0.0395,0.0625,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.49,-0.028,0.05575,0.06,0.06,0.06,0.0495,0.062,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.62,-0.049,0.05625,0.15,0.15,0.15,0.0545,0.058,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.61,-0.102,0.0545,0.09,0.09,0.09,0.062,0.047,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.7,-0.156,0.04525,0.15,0.15,0.15,0.0615,0.029,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.65,-0.224,0.01525,0.06,0.06,0.06,0.0275,0.003,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.81,-0.253,0.01575,0.15,0.15,0.15,0.0225,0.009,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.75,-0.274,0.017,0.04,0.04,0.04,0.022,0.012,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
-3.81,-0.293,0.01875,0.05,0.05,0.05,0.0195,0.018,Southern New Jersey - LP,New Jersey,"Leeds Point,
 New Jersey",-74.418,39.496
